ID_NUMBER,TARGET,FIRST_VISIT_DATEKEY,AL,AN,AT,CA,CT,FR,FS,GA,GS,HD,HR,MD,OP,PA,PP,PS,RF,SA,SP,ST,TP,TR,TT,XF,FORMER_ATHLETE,HONORS_PROGRAM,DOUBLE_DEL,SOLICIT_CTRL,HAS_EMPLOYMENT_IND,SELF_EMPLOYED,POSITION_LEVEL_CODE,FLD_OF_WORK_CODE,DEG_AG,DEG_AS,DEG_BE,DEG_BS,DEG_CE,DEG_EG,DEG_EL,DEG_GC,DEG_GR,DEG_HN,DEG_HP,DEG_HY,DEG_MS,DEG_US,NUM_EVENTS_REGISTERED,NUM_EVENTS_REGISTERED_LAST_5FY,NUM_EVTS_CONFIRMED_ATTEND,NUM_EVT_CONFIRM_ATTEND_LST_5FY,FIRST_ATTENDED_EVENT_DATEKEY,LAST_ATTENDED_EVENT_DATEKEY,M_GIFT,M_DATE,M_RANK,R_GIFT,R_DATE,R_RANK,FYOG_COUNT,GIFT_COUNT,F_RANK,TOTAL_RFM,DONOR_RANK,CONSECUTIVE_YEARS_OF_GIVING,LAST_FIS_YEAR_OF_GIVING,TOT_CRED_LAST_FIS_YR_OF_GIVING,TOTAL_SOFT_CREDIT,TOTAL_SOFT_FUNDRAISING,DONOR_CATEGORY,CLASS_YEAR,CLASS_YEAR_DECADE,YOUNG_ALUMNI_IND,AGE,BINNED_AGE,DONOR_STATUS,CURRENT_SOLICIT_SEGMENT,SIMPLE_RATING,CONSECUTIVE_YRS_OF_GIVING_BIN,FIS_YEARS_OF_GIVING,FYOG_COUNT_BINNED,CHALLENGE_REGION,YEARS_SINCE_UD_CONNECTION,YEARS_GAVE_SINCE_UD_CONNECTION,GIVING_YEARS_SATURATION
0000031474,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,300,20220301,95,300,20220301,99,6,10,94,288,3076,6,2022,400,1850,1850,Individuals,1975,1970's,N,76,65+,Current Donor,Exclude Current FY Donors,<$50K,6-9,6,6-9,Philadelphia,48,6,0.13
0000031517,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,19850608,19850608,250,20160325,94,250,20160325,87,11,11,95,276,5482,6,2016,250,1601,1601,Individuals,1968,1960's,N,75,65+,Lapsed 2-5 yrs,AL Only - Lapsed 2-5 Years,$50K - $250K,6-9,11,10+,Baltimore,55,11,0.2
0000031555,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,20000323,20040911,10000,20001001,99,100,20071220,77,17,17,97,273,1048,1,2008,100,10500,10500,Individuals,1972,1970's,N,71,65+,Ever Donor,AL Only - Lapsed 11+ Years,$50K - $250K,1,17,10+,Philadelphia,51,17,0.33
0000032121,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,19900828,19951109,300,20040716,95,50,20150403,86,13,14,96,277,4243,1,2015,50,2253.5,2253.5,Individuals,1985,1980's,N,77,65+,Ever Donor,AL Only - Lapsed 6-10 Years,$50K - $250K,1,13,10+,None,38,13,0.34
0000032171,0,99999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2, ,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,19931231,72,25,19931231,68,3,3,85,225,21685,2,1994,25,75,75,Individuals,1974,1970's,N,70,65+,Ever Donor,AL Only - Lapsed 11+ Years,<$50K,2,3,3-5,None,49,3,0.06
0000032214,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,6,2,1,20141212,20200429,150,20211115,91,150,20211115,98,23,25,98,287,5437,5,2022,150,1365,1365,Individuals,1976,1970's,N,68,65+,Current Donor,Exclude Current FY Donors,<$50K,3-5,23,10+,New Castle County DE,47,23,0.49
0000032398,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,100,20191204,85,100,20191204,94,24,28,99,278,6591,23,2020,100,990,990,Individuals,1969,1960's,N,74,65+,Lapsed 1 yr,AL Only - Lapsed 1 Year,<$50K,10+,24,10+,New Castle County DE,54,24,0.44
0000032530,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,500,20211116,96,500,20211116,98,19,20,97,291,2728,2,2022,500,2235,2235,Individuals,1983,1980's,N,73,65+,Current Donor,Exclude Current FY Donors,<$50K,2,19,10+,New Castle County DE,40,19,0.48
0000033192,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,3981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,250,20111230,94,250,20111230,82,2,2,81,257,9667,1,2012,250,500,500,Individuals,1980,1980's,N,63,55 - 64,Ever Donor,AL Only - Lapsed 6-10 Years,$250K - $1MM,1,2,2,None,43,2,0.05
0000033497,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,3931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,20190306,20190306,0,00000000,0,0,00000000,0,0,0,0,0,52427,0,0,0,0,0,Individuals,1986,1980's,N,65,65+,Future Donor,AL Only - Lapsed 11+ Years,<$50K,0,0,0,New Castle County DE,37,0,0
0000033556,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,3,20100604,20210617,0,00000000,0,0,00000000,0,0,0,0,0,36644,0,0,0,0,0,Individuals,1980,1980's,N,63,55 - 64,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Philadelphia,43,0,0
0000033982,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,36809,0,0,0,0,0,Individuals,1987,1980's,N,58,55 - 64,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Boston,36,0,0
0000035579,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,50,20211026,79,50,20211026,97,12,14,96,272,9652,8,2022,50,420,420,Individuals,1972,1970's,N,71,65+,Current Donor,Exclude Current FY Donors,<$50K,6-9,12,10+,Kent & Sussex County DE,51,12,0.24
0000035631,0,99999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,32247,0,0,0,0,0,Individuals,1984,1980's,N,59,55 - 64,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Los Angeles,39,0,0
0000035857,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,7841,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,4,3,20010908,20191012,50,20081107,78,50,20081107,78,2,2,80,236,20913,1,2009,50,75,75,Individuals,1973,1970's,N,71,65+,Ever Donor,AL Only - Lapsed 11+ Years,<$50K,1,2,2,None,50,2,0.04
0000036200,1,20211103,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,37087,0,0,0,0,0,Individuals,1980,1980's,N,64,55 - 64,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Kent & Sussex County DE,43,0,0
0000037259,0,99999999,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, , ,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,2,2,20210128,20210421,100,19940830,85,82,20200504,94,3,3,86,265,15654,1,2020,82,212,212,Individuals,1978,1970's,N,65,65+,Lapsed 1 yr,Exclude Grad Student,<$50K,1,3,3-5,New Castle County DE,45,3,0.07
0000037415,0,99999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,500,20211011,96,500,20211011,97,25,28,98,291,1812,9,2022,500,4805,4805,Individuals,1973,1970's,N,69,65+,Current Donor,Exclude Current FY Donors,<$50K,6-9,25,10+,Kent & Sussex County DE,50,25,0.5
0000037538,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,36772,0,0,0,0,0,Individuals,1977,1970's,N,66,65+,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,None,46,0,0
0000038065,1,20211015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,11, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,850,19931231,97,850,19931231,68,6,7,93,258,5314,2,1994,850,1300,1300,Individuals,1980,1980's,N,66,65+,Ever Donor,AL Only - Lapsed 11+ Years,$50K - $250K,2,6,6-9,New Castle County DE,43,6,0.14
0000038631,0,99999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,5421,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,36879,0,0,0,0,0,Individuals,1980,1980's,N,63,55 - 64,Future Donor,AL Only - Future Donor,<$50K,0,0,0,New Castle County DE,43,0,0
0000038865,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,36902,0,0,0,0,0,Individuals,1985,1980's,N,58,55 - 64,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,None,38,0,0
0000039020,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,20100604,20200721,75,20180429,84,50,20201007,94,6,6,92,270,12488,4,2021,50,260,260,Individuals,1985,1980's,N,60,55 - 64,Lybunt,Current Parent Junior LYBUNT ,<$50K,3-5,6,6-9,New Castle County DE,38,6,0.16
0000039088,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, , ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,20061213,85,50,20201209,95,4,4,88,268,15986,1,2021,50,195,195,Individuals,1981,1980's,N,63,55 - 64,Lybunt,AL Only - Lybunts Last FYB,<$50K,1,4,3-5,None,42,4,0.1
0000039237,0,99999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,50,20011227,78,50,20011227,73,6,6,92,243,8634,6,2002,50,300,300,Individuals,1976,1970's,N,67,65+,Ever Donor,AL Only - Lapsed 11+ Years,<$50K,6-9,6,6-9,None,47,6,0.13
0000041162,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,4201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,37048,0,0,0,0,0,Individuals,1978,1970's,N,71,65+,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,New Castle County DE,45,0,0
0000041318,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0, ,3931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,52368,0,0,0,0,0,Individuals,1985,1980's,N,59,55 - 64,Future Donor,Current Parent Freshman FUTURE ,<$50K,0,0,0,New Castle County DE,38,0,0
0000041644,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,37048,0,0,0,0,0,Individuals,1984,1980's,N,63,55 - 64,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,Washingon D.C.,39,0,0
0000045424,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,19910531,85,50,19961229,70,10,10,95,250,9007,1,1997,50,420,420,Individuals,1963,1960's,N,81,65+,Ever Donor,AL Only - Lapsed 11+ Years,<$50K,1,10,6-9,New Castle County DE,60,10,0.17
0000045495,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, ,4201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,50,20151124,78,35,20181219,91,5,5,90,259,15749,5,2019,35,195,195,Individuals,1965,1960's,N,78,65+,Lapsed 2-5 yrs,AL Only - Lapsed 2-5 Years,<$50K,3-5,5,3-5,None,58,5,0.09
0000045549,1,20211021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,5,0,19900527,20131203,250,20211012,94,250,20211012,97,36,47,100,291,1586,21,2022,250,5125,5125,Individuals,1963,1960's,N,80,65+,Current Donor,Exclude Current FY Donors,<$50K,10+,36,10+,Kent & Sussex County DE,60,36,0.6
0000045673,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,37104,0,0,0,0,0,Individuals,1978,1970's,N,79,65+,Future Donor,AL Only - Future Donor,$250K - $1MM,0,0,0,Southern Florida,45,0,0
0000046042,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,19871118,85,50,19881101,66,4,4,88,239,8241,4,1989,50,350,350,Individuals,1965,1960's,N,79,65+,Ever Donor,AL Only - Lapsed 11+ Years,$50K - $250K,3-5,4,3-5,Lehigh Valley,58,4,0.07
0000046670,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,500,20211109,96,500,20211109,98,28,39,99,293,2673,21,2022,500,3740,3740,Individuals,1970,1970's,N,86,65+,Current Donor,Exclude Current FY Donors,<$50K,10+,28,10+,New Castle County DE,53,28,0.53
0000048650,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,9,9,8,20100605,20211006,25,20210601,72,25,20210601,97,1,1,66,235,24114,1,2021,25,25,25,Individuals,1971,1970's,N,72,65+,Lybunt,AL Only - Lybunts First and Last FYB,<$50K,1,1,1,New Castle County DE,52,1,0.02
0000049396,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,19951207,19961210,105,20120907,91,100,20180820,91,7,8,93,275,5393,1,2019,100,705,705,Individuals,1973,1970's,N,71,65+,Lapsed 2-5 yrs,AL Only - Lapsed 2-5 Years,<$50K,1,7,6-9,Baltimore,50,7,0.14
0000049769,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,250,20001222,94,200,20011221,72,11,11,95,261,6482,4,2002,200,1460,1460,Individuals,1974,1970's,N,69,65+,Ever Donor,AL Only - Lapsed 11+ Years,<$50K,3-5,11,10+,Philadelphia,49,11,0.22
0000052762,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,20111227,85,50,20211231,99,24,24,98,282,3393,13,2022,50,1575,1575,Individuals,1983,1980's,N,59,55 - 64,Current Donor,Exclude Current FY Donors,<$50K,10+,24,10+,Northern NJ,40,24,0.6
0000052783,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,10,19860319,66,10,19860319,66,1,1,65,197,28631,1,1986,10,10,10,Individuals,1977,1970's,N,66,65+,Ever Donor,AL Only - Lapsed 11+ Years,<$50K,1,1,1,None,46,1,0.02
0000052918,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0, , ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,37124,0,0,0,0,0,Individuals,1984,1980's,N,60,55 - 64,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,Los Angeles,39,0,0
0000053600,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,75,20070221,84,75,20070221,77,2,2,81,242,16172,1,2007,75,125,125,Individuals,1977,1970's,N,67,65+,Ever Donor,AL Only - Lapsed 11+ Years,$50K - $250K,1,2,2,None,46,2,0.04
0000053772,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, ,3991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,52394,0,0,0,0,0,Individuals,1977,1970's,N,66,65+,Future Donor,AL Only - Future Donor,<$50K,0,0,0,None,46,0,0
0000054298,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,19921231,72,25,19921231,68,3,3,86,226,16535,2,1993,25,75,75,Individuals,1985,1980's,N,59,55 - 64,Ever Donor,AL Only - Lapsed 11+ Years,$50K - $250K,2,3,3-5,Philadelphia,38,3,0.08
0000055188,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,20200721,20200721,0,00000000,0,0,00000000,0,0,0,0,0,40257,0,0,0,0,0,Individuals,1981,1980's,N,64,55 - 64,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,None,42,0,0
0000055344,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,3931,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,600,20211005,97,10,20220415,100,4,12,95,292,9156,1,2022,70,220,750,Individuals,1982,1980's,N,62,55 - 64,Current Donor,"Exclude Donors with Active Pledges (Non-Phoneathon, Non-BI)",<$50K,1,4,3-5,Northern NJ,41,4,0.1
0000055350,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,40,19950302,78,40,19950302,69,3,3,86,233,21195,3,1995,40,85,85,Individuals,1986,1980's,N,57,55 - 64,Ever Donor,AL Only - Lapsed 11+ Years,<$50K,3-5,3,3-5,Philadelphia,37,3,0.08
0000056433,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,3931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,250,20111230,94,250,20111230,82,2,2,81,257,52587,1,2012,250,500,500,Individuals,1980,1980's,N,63,55 - 64,Ever Donor,AL Only - Lapsed 6-10 Years,$250K - $1MM,1,2,2,None,43,2,0.05
0000056924,0,99999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, , ,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,200,20211130,92,200,20211130,98,27,30,99,289,3283,8,2022,200,3323,3323,Individuals,1984,1980's,N,59,55 - 64,Current Donor,Exclude Current FY Donors,<$50K,6-9,27,10+,Kent & Sussex County DE,39,27,0.69
0000056931,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,20181011,85,100,20181011,91,6,6,91,267,11188,2,2019,100,320,320,Individuals,1987,1980's,N,56,55 - 64,Lapsed 2-5 yrs,Current Parent Freshman LAPSED,<$50K,2,6,6-9,Lehigh Valley,36,6,0.17
0000057119,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0, ,2401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,32181,0,0,0,0,0,Individuals,1986,1980's,N,57,55 - 64,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Baltimore,37,0,0
0000057387,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,20101003,72,25,20101003,81,1,1,66,219,23018,1,2011,25,25,25,Individuals,1985,1980's,N,58,55 - 64,Ever Donor,AL Only - Lapsed 6-10 Years,<$50K,1,1,1,Washingon D.C.,38,1,0.03
0000057510,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,32758,0,0,0,0,0,Individuals,1982,1980's,N,66,65+,Future Donor,GA Only - Future Donor,$250K - $1MM,0,0,0,Los Angeles,41,0,0
0000057673,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,37334,0,0,0,0,0,Individuals,1987,1980's,N,56,55 - 64,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,None,36,0,0
0000059233,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,20060517,85,100,20060517,76,13,14,96,257,8830,1,2006,100,517.5,517.5,Individuals,1977,1970's,N,67,65+,Ever Donor,AL Only - Lapsed 11+ Years,<$50K,1,13,10+,Philadelphia,46,13,0.28
0000060111,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,32862,0,0,0,0,0,Individuals,1977,1970's,N,67,65+,Future Donor,AL Only - Future Donor,$50K - $250K,0,0,0,None,46,0,0
0000060642,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,37229,0,0,0,0,0,Individuals,1972,1970's,N,81,65+,Future Donor,GA Only - Future Donor,$50K - $250K,0,0,0,Raleigh-Durham,51,0,0
0000062431,0,99999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,600,20191230,97,300,20201231,95,31,37,99,291,1930,4,2021,300,3758,3758,Individuals,1978,1970's,N,79,65+,Lybunt,True Blue Hen AL/GA,$50K - $250K,3-5,31,10+,New Castle County DE,45,31,0.69
0000062568,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0, ,4901,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,00000000,0,0,00000000,0,0,0,0,0,37913,0,0,0,0,0,Individuals,1970,1970's,N,75,65+,Future Donor,AL Only - Future Donor,<$50K,0,0,0,Seattle,53,0,0
0000062700,0,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,20211202,85,100,20211202,98,29,29,99,282,2636,29,2022,100,1775,1775,Individuals,1973,1970's,N,70,65+,Current Donor,Exclude No Contact or Solicitation,<$50K,10+,29,10+,None,50,29,0.58
